lender,month_start,product_type,isautoleadcreated,major_index,original_major_stage,sub_stage,Leads,Stuck%
KSF,1.MTD,Fresh,Flow2(Manual),9,BRE2 completed,LENDER_KYC_VALIDATE_INIT,3,
KSF,1.MTD,Fresh,Flow1(Auto),9,BRE2 completed,LENDER_KYC_VALIDATION_REJECTED,36,
KSF,1.MTD,Fresh,Flow2(Manual),9,BRE2 completed,LENDER_KYC_VALIDATION_REJECTED,24,
FULLERTON,1.MTD,Fresh,Flow1(Auto),9,BRE2 completed,MAQUETTE_FRAUD_CHECK_FAILURE,90,
FULLERTON,1.MTD,Fresh,Flow2(Manual),9,BRE2 completed,MAQUETTE_FRAUD_CHECK_FAILURE,53,
MFL,1.MTD,Fresh,Flow1(Auto),9,BRE2 completed,MAQUETTE_FRAUD_CHECK_FAILURE,5,
MFL,1.MTD,Fresh,Flow2(Manual),9,BRE2 completed,MAQUETTE_FRAUD_CHECK_FAILURE,2,
NACL,1.MTD,Fresh,Flow1(Auto),9,BRE2 completed,MAQUETTE_FRAUD_CHECK_FAILURE,12,
NACL,1.MTD,Fresh,Flow2(Manual),9,BRE2 completed,MAQUETTE_FRAUD_CHECK_FAILURE,4,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),9,BRE2 completed,MAQUETTE_FRAUD_CHECK_FAILURE,19,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),9,BRE2 completed,MAQUETTE_FRAUD_CHECK_FAILURE,15,
SHRIRAM,1.MTD,Fresh,Flow1(Auto),9,BRE2 completed,MAQUETTE_FRAUD_CHECK_FAILURE,31,
SHRIRAM,1.MTD,Fresh,Flow2(Manual),9,BRE2 completed,MAQUETTE_FRAUD_CHECK_FAILURE,12,
PYFL,1.MTD,Fresh,Flow2(Manual),9,BRE2 completed,PENNY_DROP_COMPLETED,1,
KSF,1.MTD,Fresh,Flow1(Auto),10,Disbursal acc verified,AWAIT_OFFER_ACCEPT,255,
KSF,1.MTD,Fresh,Flow2(Manual),10,Disbursal acc verified,AWAIT_OFFER_ACCEPT,139,
PYFL,1.MTD,Fresh,Flow1(Auto),10,Disbursal acc verified,AWAIT_OFFER_ACCEPT,131,
PYFL,1.MTD,Fresh,Flow2(Manual),10,Disbursal acc verified,AWAIT_OFFER_ACCEPT,74,
FULLERTON,1.MTD,Fresh,Flow1(Auto),10,Disbursal acc verified,BANKING_ACTION_DONE,696,
FULLERTON,1.MTD,Fresh,Flow2(Manual),10,Disbursal acc verified,BANKING_ACTION_DONE,446,
SHRIRAM,1.MTD,Fresh,Flow1(Auto),10,Disbursal acc verified,BANKING_ACTION_DONE,100,
SHRIRAM,1.MTD,Fresh,Flow2(Manual),10,Disbursal acc verified,BANKING_ACTION_DONE,52,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),10,Disbursal acc verified,KYB_FETCH_MPA_FAILURE,3,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),10,Disbursal acc verified,KYB_FETCH_MPA_SUCCESS,101,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),10,Disbursal acc verified,KYB_FETCH_MPA_SUCCESS,68,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),10,Disbursal acc verified,KYB_SAVE_BUSINESS_DETAILS_FAILURE,1,
PYFL,1.MTD,Fresh,Flow2(Manual),10,Disbursal acc verified,LENDER_BANK_SHARING_INITIATED,1,
PYFL,1.MTD,Fresh,Flow1(Auto),10,Disbursal acc verified,LENDER_KYC_CONFIRMATION_IN_PROGRESS,1,
NACL,1.MTD,Fresh,Flow1(Auto),10,Disbursal acc verified,LOAN_AGREEMENT_PENDING,86,
NACL,1.MTD,Fresh,Flow2(Manual),10,Disbursal acc verified,LOAN_AGREEMENT_PENDING,45,
MFL,1.MTD,Fresh,Flow1(Auto),10,Disbursal acc verified,SECURED_OFFER_DISPLAYED,24,
MFL,1.MTD,Fresh,Flow2(Manual),10,Disbursal acc verified,SECURED_OFFER_DISPLAYED,16,
FULLERTON,1.MTD,Fresh,Flow1(Auto),11,Review submit,EMANDATE_REQUIRED,834,
FULLERTON,1.MTD,Fresh,Flow2(Manual),11,Review submit,EMANDATE_REQUIRED,863,
KSF,1.MTD,Fresh,Flow1(Auto),11,Review submit,EMANDATE_REQUIRED,413,
KSF,1.MTD,Fresh,Flow2(Manual),11,Review submit,EMANDATE_REQUIRED,441,
MFL,1.MTD,Fresh,Flow1(Auto),11,Review submit,EMANDATE_REQUIRED,10,
MFL,1.MTD,Fresh,Flow2(Manual),11,Review submit,EMANDATE_REQUIRED,7,
NACL,1.MTD,Fresh,Flow1(Auto),11,Review submit,EMANDATE_REQUIRED,110,
NACL,1.MTD,Fresh,Flow2(Manual),11,Review submit,EMANDATE_REQUIRED,89,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),11,Review submit,EMANDATE_REQUIRED,147,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),11,Review submit,EMANDATE_REQUIRED,129,
PYFL,1.MTD,Fresh,Flow1(Auto),11,Review submit,EMANDATE_REQUIRED,192,
PYFL,1.MTD,Fresh,Flow2(Manual),11,Review submit,EMANDATE_REQUIRED,217,
SHRIRAM,1.MTD,Fresh,Flow1(Auto),11,Review submit,EMANDATE_REQUIRED,162,
SHRIRAM,1.MTD,Fresh,Flow2(Manual),11,Review submit,EMANDATE_REQUIRED,119,
MFL,1.MTD,Fresh,Flow1(Auto),11,Review submit,EMANDATE_REQUIRED_V2,73,
MFL,1.MTD,Fresh,Flow2(Manual),11,Review submit,EMANDATE_REQUIRED_V2,51,
FULLERTON,1.MTD,Fresh,Flow1(Auto),12,Mandate done,BANK_QC_DOC_UPLOAD_REQUIRED,12,
FULLERTON,1.MTD,Fresh,Flow2(Manual),12,Mandate done,BANK_QC_DOC_UPLOAD_REQUIRED,10,
MFL,1.MTD,Fresh,Flow1(Auto),12,Mandate done,BANK_QC_DOC_UPLOAD_REQUIRED,2,
NACL,1.MTD,Fresh,Flow1(Auto),12,Mandate done,BANK_QC_DOC_UPLOAD_REQUIRED,2,
NACL,1.MTD,Fresh,Flow2(Manual),12,Mandate done,BANK_QC_DOC_UPLOAD_REQUIRED,1,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),12,Mandate done,BANK_QC_DOC_UPLOAD_REQUIRED,2,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),12,Mandate done,BANK_QC_DOC_UPLOAD_REQUIRED,1,
SHRIRAM,1.MTD,Fresh,Flow1(Auto),12,Mandate done,BANK_QC_DOC_UPLOAD_REQUIRED,3,
SHRIRAM,1.MTD,Fresh,Flow2(Manual),12,Mandate done,BANK_QC_DOC_UPLOAD_REQUIRED,1,
NACL,1.MTD,Fresh,Flow1(Auto),12,Mandate done,BUSINESS_PROOF_DOCUMENT_REQUIRED,1,
NACL,1.MTD,Fresh,Flow2(Manual),12,Mandate done,BUSINESS_PROOF_DOCUMENT_REQUIRED,1,
FULLERTON,1.MTD,Fresh,Flow1(Auto),12,Mandate done,GST_VERIFICATION_REQUEST_FAILURE,1,
PYFL,1.MTD,Fresh,Flow1(Auto),12,Mandate done,INITIATE_DISBURSAL_ACCOUNT_NAME_MATCH_QC_DOC_UPLOAD,2,
PYFL,1.MTD,Fresh,Flow2(Manual),12,Mandate done,INITIATE_DISBURSAL_ACCOUNT_NAME_MATCH_QC_DOC_UPLOAD,4,
PYFL,1.MTD,Fresh,Flow1(Auto),12,Mandate done,INITIATE_SETTLEMENT_ACCOUNT_NAME_MATCH_QC_DOC_UPLOAD,9,
PYFL,1.MTD,Fresh,Flow2(Manual),12,Mandate done,INITIATE_SETTLEMENT_ACCOUNT_NAME_MATCH_QC_DOC_UPLOAD,4,
MFL,1.MTD,Fresh,Flow2(Manual),12,Mandate done,KYB_FETCH_MPA_SUCCESS,1,
KSF,1.MTD,Fresh,Flow1(Auto),12,Mandate done,LENDER_BANK_DETAILS_SHARING_INITIATED,7,
KSF,1.MTD,Fresh,Flow2(Manual),12,Mandate done,LENDER_BANK_DETAILS_SHARING_INITIATED,2,
PYFL,1.MTD,Fresh,Flow2(Manual),12,Mandate done,LENDER_BANK_DETAILS_SHARING_INITIATED,1,
KSF,1.MTD,Fresh,Flow1(Auto),12,Mandate done,LENDER_DOC_UPLOAD_IN_PROGRESS_LOAN_AGREEMENT,1,
PYFL,1.MTD,Fresh,Flow1(Auto),12,Mandate done,LENDER_MANDATE_DETAILS_SHARING_INITIATED,4,
PYFL,1.MTD,Fresh,Flow2(Manual),12,Mandate done,LENDER_MANDATE_DETAILS_SHARING_INITIATED,2,
KSF,1.MTD,Fresh,Flow1(Auto),12,Mandate done,LENDER_PENNY_DROP_COMPLETED,1,
MFL,1.MTD,Fresh,Flow1(Auto),12,Mandate done,LENDER_UPDATE_APPLICATION_INITIATED,1,
PYFL,1.MTD,Fresh,Flow2(Manual),12,Mandate done,LENDER_UPDATE_APPLICATION_INITIATED,3,
MFL,1.MTD,Fresh,Flow1(Auto),12,Mandate done,LOAN_AGREEMENT_PENDING,7,
MFL,1.MTD,Fresh,Flow2(Manual),12,Mandate done,LOAN_AGREEMENT_PENDING,4,
MFL,1.MTD,Fresh,Flow1(Auto),12,Mandate done,LOAN_QC_REJECTED,23,
MFL,1.MTD,Fresh,Flow2(Manual),12,Mandate done,LOAN_QC_REJECTED,5,
FULLERTON,1.MTD,Fresh,Flow1(Auto),12,Mandate done,MOB_TO_UDYAM_FETCH_FAILURE_V2,80,
FULLERTON,1.MTD,Fresh,Flow2(Manual),12,Mandate done,MOB_TO_UDYAM_FETCH_FAILURE_V2,44,
FULLERTON,1.MTD,Fresh,Flow1(Auto),12,Mandate done,PAN_QC_DOC_UPLOAD_REQUIRED,2,
SHRIRAM,1.MTD,Fresh,Flow2(Manual),12,Mandate done,PAN_QC_DOC_UPLOAD_REQUIRED,1,
MFL,1.MTD,Fresh,Flow1(Auto),12,Mandate done,QC_ACTION_PENDING,7,
MFL,1.MTD,Fresh,Flow2(Manual),12,Mandate done,QC_ACTION_PENDING,2,
SHRIRAM,1.MTD,Fresh,Flow2(Manual),12,Mandate done,SETTLEMENT_BANK_QC_DOC_REQUIRED,2,
MFL,1.MTD,Fresh,Flow1(Auto),12,Mandate done,UC_LENDER_FORM_SUBMISSION_REQUIRED,1,
MFL,1.MTD,Fresh,Flow2(Manual),12,Mandate done,UC_LENDER_FORM_SUBMISSION_REQUIRED,2,
NACL,1.MTD,Fresh,Flow1(Auto),12,Mandate done,UC_REQUIRED,6,
NACL,1.MTD,Fresh,Flow2(Manual),12,Mandate done,UC_REQUIRED,5,
PYFL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,ACCEPT_OFFER_INIT,4,
PYFL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,ACCEPT_OFFER_INIT,6,
KSF,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,AUDITOR_APPROVED,1,
KSF,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,AUDITOR_APPROVED,1,
KSF,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,AUDITOR_REJECTED,4,
KSF,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,AWAIT_MULTI_SIGN_DOCS,1,
KSF,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,AWAIT_MULTI_SIGN_DOCS,1,
PYFL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,AWAIT_MULTI_SIGN_DOCS,4,
PYFL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,AWAIT_MULTI_SIGN_DOCS,1,
FULLERTON,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,BANK_QC_DOC_RE_UPLOAD_REQUIRED,16,
FULLERTON,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,BANK_QC_DOC_RE_UPLOAD_REQUIRED,13,
MFL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,BANK_QC_DOC_RE_UPLOAD_REQUIRED,1,
NACL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,BANK_QC_DOC_RE_UPLOAD_REQUIRED,1,
NACL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,BANK_QC_DOC_RE_UPLOAD_REQUIRED,1,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,BANK_QC_DOC_RE_UPLOAD_REQUIRED,9,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,BANK_QC_DOC_RE_UPLOAD_REQUIRED,5,
SHRIRAM,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,BANK_QC_DOC_RE_UPLOAD_REQUIRED,1,
SHRIRAM,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,BANK_QC_DOC_RE_UPLOAD_REQUIRED,4,
FULLERTON,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,BUSINESS_APPROVAL_AWAITED,225,
FULLERTON,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,BUSINESS_APPROVAL_AWAITED,77,
MFL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,BUSINESS_APPROVAL_AWAITED,37,
MFL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,BUSINESS_APPROVAL_AWAITED,8,
NACL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,BUSINESS_APPROVAL_AWAITED,39,
NACL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,BUSINESS_APPROVAL_AWAITED,14,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,BUSINESS_APPROVAL_AWAITED,58,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,BUSINESS_APPROVAL_AWAITED,16,
SHRIRAM,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,BUSINESS_APPROVAL_AWAITED,103,
SHRIRAM,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,BUSINESS_APPROVAL_AWAITED,23,
FULLERTON,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,DIY_FI_DOC_UPLOADED,196,
FULLERTON,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,DIY_FI_DOC_UPLOADED,48,
KSF,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,DIY_FI_DOC_UPLOADED,7,
KSF,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,DIY_FI_DOC_UPLOADED,8,
MFL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,DIY_FI_DOC_UPLOADED,20,
MFL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,DIY_FI_DOC_UPLOADED,5,
NACL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,DIY_FI_DOC_UPLOADED,11,
NACL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,DIY_FI_DOC_UPLOADED,1,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,DIY_FI_DOC_UPLOADED,31,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,DIY_FI_DOC_UPLOADED,8,
PYFL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,DIY_FI_DOC_UPLOADED,18,
PYFL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,DIY_FI_DOC_UPLOADED,23,
SHRIRAM,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,DIY_FI_DOC_UPLOADED,55,
SHRIRAM,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,DIY_FI_DOC_UPLOADED,10,
FULLERTON,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,DIY_FI_REQUIRED,13,
FULLERTON,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,DIY_FI_REQUIRED,4,
KSF,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,DIY_FI_REQUIRED,4,
KSF,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,DIY_FI_REQUIRED,3,
MFL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,DIY_FI_REQUIRED,3,
NACL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,DIY_FI_REQUIRED,1,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,DIY_FI_REQUIRED,2,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,DIY_FI_REQUIRED,1,
PYFL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,DIY_FI_REQUIRED,4,
PYFL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,DIY_FI_REQUIRED,3,
SHRIRAM,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,DIY_FI_REQUIRED,5,
KSF,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,FETCH_DOC_INIT,2,
KSF,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,FI_AWAITED,278,
KSF,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,FI_AWAITED,137,
PYFL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,FI_AWAITED,74,
PYFL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,FI_AWAITED,39,
KSF,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,FI_ON_HOLD,260,
KSF,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,FI_ON_HOLD,130,
PYFL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,FI_ON_HOLD,93,
PYFL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,FI_ON_HOLD,55,
KSF,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,FI_REJECTED,53,
KSF,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,FI_REJECTED,30,
PYFL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,FI_REJECTED,8,
PYFL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,FI_REJECTED,9,
PYFL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,INITIATE_SETTLEMENT_ACCOUNT_NAME_MATCH_QC_DOC_REUPLOAD,1,
PYFL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,INITIATE_SETTLEMENT_ACCOUNT_NAME_MATCH_QC_DOC_REUPLOAD,2,
KSF,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,KYC_EXPIRED,1,
KSF,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,LENDER_AUDIT_TRAIL_UPLOAD_INIT,3,
KSF,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,LENDER_AUDIT_TRAIL_UPLOAD_INIT,2,
MFL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,LENDER_DOCUMENT_UPLOAD_FAILURE,1,
MFL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,LENDER_DOCUMENT_UPLOAD_FAILURE,1,
NACL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,LENDER_DOCUMENT_UPLOAD_FAILURE,1,
NACL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,LENDER_DOCUMENT_UPLOAD_INITIATED,1,
PYFL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,LENDER_DOC_UPLOAD_IN_PROGRESS_APPLICATION_FORM,2,
PYFL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,LENDER_DOC_UPLOAD_IN_PROGRESS_APPLICATION_FORM,1,
PYFL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,LENDER_DOC_UPLOAD_IN_PROGRESS_KFS_LETTER,1,
PYFL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,LENDER_DOC_UPLOAD_IN_PROGRESS_KFS_LETTER,1,
PYFL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,LENDER_DOC_UPLOAD_IN_PROGRESS_LOAN_AGREEMENT,1,
PYFL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,LENDER_DOC_UPLOAD_IN_PROGRESS_LOAN_AGREEMENT,1,
PYFL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,LENDER_DOC_UPLOAD_IN_PROGRESS_SANCTION_LETTER,2,
PYFL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,LENDER_DOC_UPLOAD_IN_PROGRESS_SANCTION_LETTER,4,
PYFL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,LENDER_GMV_UPLOAD_INIT,7,
PYFL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,LENDER_GMV_UPLOAD_INIT,3,
NACL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,LENDER_MVR_SHARING_INIT_FAILURE,30,
NACL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,LENDER_MVR_SHARING_INIT_FAILURE,20,
NACL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,LENDER_OFFER_EXPIRED,12,
NACL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,LENDER_OFFER_EXPIRED,7,
FULLERTON,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,LIS_DATA_UPDATE_FAILED,116,
FULLERTON,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,LIS_DATA_UPDATE_FAILED,32,
FULLERTON,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,LIS_DATA_UPDATE_REQUEST_SUCCESS,36,
FULLERTON,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,LIS_DATA_UPDATE_REQUEST_SUCCESS,24,
FULLERTON,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,LMS_SUBMIT_APPLICATION_FAILED,5,
FULLERTON,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,LMS_SUBMIT_APPLICATION_FAILED,2,
FULLERTON,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,LOAN_APPLICATION_ON_HOLD,451,
FULLERTON,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,LOAN_APPLICATION_ON_HOLD,182,
MFL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,LOAN_APPLICATION_ON_HOLD,37,
MFL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,LOAN_APPLICATION_ON_HOLD,11,
NACL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,LOAN_APPLICATION_ON_HOLD,36,
NACL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,LOAN_APPLICATION_ON_HOLD,9,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,LOAN_APPLICATION_ON_HOLD,61,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,LOAN_APPLICATION_ON_HOLD,35,
SHRIRAM,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,LOAN_APPLICATION_ON_HOLD,115,
SHRIRAM,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,LOAN_APPLICATION_ON_HOLD,23,
FULLERTON,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,LOAN_APPLICATION_REJECTED,448,
FULLERTON,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,LOAN_APPLICATION_REJECTED,170,
MFL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,LOAN_APPLICATION_REJECTED,23,
MFL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,LOAN_APPLICATION_REJECTED,3,
NACL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,LOAN_APPLICATION_REJECTED,24,
NACL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,LOAN_APPLICATION_REJECTED,7,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,LOAN_APPLICATION_REJECTED,50,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,LOAN_APPLICATION_REJECTED,16,
SHRIRAM,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,LOAN_APPLICATION_REJECTED,97,
SHRIRAM,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,LOAN_APPLICATION_REJECTED,31,
FULLERTON,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,LOAN_QC_REJECTED,299,
FULLERTON,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,LOAN_QC_REJECTED,190,
NACL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,LOAN_QC_REJECTED,35,
NACL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,LOAN_QC_REJECTED,18,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,LOAN_QC_REJECTED,87,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,LOAN_QC_REJECTED,38,
SHRIRAM,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,LOAN_QC_REJECTED,103,
SHRIRAM,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,LOAN_QC_REJECTED,52,
FULLERTON,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,PAN_QC_DOC_RE_UPLOAD_REQUIRED,4,
FULLERTON,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,PAN_QC_DOC_RE_UPLOAD_REQUIRED,6,
MFL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,PAN_QC_DOC_RE_UPLOAD_REQUIRED,3,
SHRIRAM,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,PAN_QC_DOC_RE_UPLOAD_REQUIRED,1,
KSF,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,PDC_INITIATE,4,
KSF,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,PDC_INITIATE,1,
PYFL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,PDC_INITIATE,1,
FULLERTON,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,PREDISBURSAL_FAILED,4,
FULLERTON,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,PREDISBURSAL_FAILED,2,
FULLERTON,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,PREDISBURSAL_REJECTED,17,
FULLERTON,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,PREDISBURSAL_REJECTED,16,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,PREDISBURSAL_REJECTED,4,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,PREDISBURSAL_REJECTED,3,
SHRIRAM,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,PREDISBURSAL_REJECTED,6,
SHRIRAM,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,PREDISBURSAL_REJECTED,7,
FULLERTON,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,QC_ACTION_PENDING,11,
FULLERTON,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,QC_ACTION_PENDING,5,
NACL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,QC_ACTION_PENDING,1,
NACL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,QC_ACTION_PENDING,2,
PIRAMAL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,QC_ACTION_PENDING,3,
PIRAMAL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,QC_ACTION_PENDING,1,
PYFL,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,QC_ACTION_PENDING,3,
PYFL,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,QC_ACTION_PENDING,2,
SHRIRAM,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,QC_ACTION_PENDING,11,
SHRIRAM,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,QC_ACTION_PENDING,5,
FULLERTON,1.MTD,Fresh,Flow1(Auto),13,Application submitted by user,QC_REJECTED,7,
FULLERTON,1.MTD,Fresh,Flow2(Manual),13,Application submitted by user,QC_REJECTED,4,
